client_id	path	sentence	up_votes	down_votes	age	gender	accent
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	1d86b82f29822b43f825c61c289eec434d750f929023e6b23a946e9f96bdd2c3a2326d1d84140b958e9bda2939fabe44c4aee20e475be80dd267dee94416c31b.mp3	Experience is the father of wisdom.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	bd4a48f65f365f13597ce3fde2351e052d01adb95dc042681b9974fb042cfa38f6f62355e189ddb732342f851a0b4a7be6ff73832c2e4b21106c5e7f022768a2.mp3	Flick that switch for me, will you?	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	8001c99217757a3b1d3c6bb6a00a139be5996caf7e3bad2623e8f744016e50faa3703027b7a672301bef6556bedb2b9f602e63fe556a6e577a9181e0fd70bb6a.mp3	The psychopath often has hallucinations.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	483df1e91838cd557430a24f7d7ed1bf8a1eabb74143d5793ee90c4973c38bc94e5d90a3f75ebd2c11573aadd641761e78fb381ee270cd176eb0f7b68e46095d.mp3	Well, then, allow me to retort.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	b67bc659bae89aac18eb090e1ae1f748d02b6aab41e894d2c14c6152ceea5420f9daceb3d99e4a0b35f133c8a664ef3af4cba220daac5c6e4c67f7e5de8013c0.mp3	"The irrational number Pi, which represents the ratio between a circle's circumference and its diameter, approximately equals three point one four one five."	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	10bd184a0f3799f24047b6a4e3484a72fac796b61f8611b4bba0ecba0fc8a2685b0424c1109213c58f1c00e52eb1c978196d01854f79aa270c8bfe0ee38013a7.mp3	"The music, while technically a waltz, sounded more like a drunken tuba player falling into the orchestra's percussion section."	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	4d487f64ec06212a5e352e3762773d673596b9b2aaa4f1be909f2dbf53dcebf4340025692e05ac0bc815e60aed40d87a42d6f4899e9aa9feddd2efea059933ad.mp3	A pitcher goes often to the well, but is broken at last	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	e40fa6fa4deae5d2c31cfe56c7f03f31909aac5ce3888112e5a1dc23a4347fd72cbd5ae6f27b41c78a8bce4fd95d38350728325e269c72d9ecaaa5ce0ca6a728.mp3	The wizard knew plenty conjuring tricks and enchanted his audience.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	0866eed319b9401fa6cba8d8fb033badcb3832d9bd7c6fc3241b0f7e9633d6d37e9aa5fe641b2e328b24125061ac705719d3ef311666696a92be93276633a32c.mp3	Theodore explained to us what a convolution filter is.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	44c419b6635549f3876fe5ab75598ae8b73fef9d9b7d79fb8eaae22105c30453517845bada986049e2c15762d4a775b6bfc8a30a62fecd856ca339060cd884e5.mp3	The horse galloped uncontrollably.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	05e366cedaaa8d153db1070b5d1f79e7a8e5718bf02b82c98b8ab1d618329c3f4fff96f1bf0b702817df76c1da50e61a4d36bdda31c74cc1d1e6f8435530b049.mp3	"I didn't find the blow-dryer, so I just used the vacuum-cleaner."	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	d22fbda9b856c1f00678844d200f30ab17b4539b384a06a9b087c8522bdce045d49cb7528d9d2a4b5068b679c1ae78b92111a4a00b1e8b3005620c8727c1eabd.mp3	That bold remark will be remembered for a long time.	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	20efc34089b061e00822023a7ca73ce872569606d39e0cebdcfb2f223433fa8d295ca6d17c4369157f0a02917cd75f07794ecc90c29c15b7f4039c56de9f2fd5.mp3	A mewing cat is not a good mouser	0	0	twenties	male	indian
e90c6ec41d5932cf160962823fba34e940afa4f57ba09739acb516bee1b0e40b9b15803caf0e4770bf18bb28ba1b111d91452c91eada6683ba908f9fce67e01a	6ca4a8c34e7640cbba726670c1e0f46fc2a774bae71887563e05e7856e8ba402ef3bc0f5ad54b9c56dcdd808f865c1e950bc3c2e4f95181e65f0de769a475290.mp3	Act on these orders with great speed.	0	0	twenties	male	indian
ae71355e9681bc19ad329a171913c6a9dceb0df60d3d06db34f2e9e5dc7552df87cda6e498cc29be4c3c3b255046b514ebf0b5441682e7a40510e1413a653268	6737262cca042c93ef47e08c54a7aa6c917359770adff904fdce346f9b3404f350474a460dbe51454e80ecb502e92557bf747fc3bf333d051194025074189ab0.mp3	I think they perceived that nothing was to be done at the moment.	0	0	thirties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	1371d7353255758f4f1aa0843ee816504c641d7f4f27620d0396b7c9512ce2f73e2e2459f7cd556fbc2da23c8e0ff450d3d870cedb780739b1e5e2bc74a1cff1.mp3	Our generator has been disrupted by ultra high frequency waves.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	7cedad7775491e31ef73b6bdbb979d8c47a3a97e5a1426fc9971ab1f907ca637d0f30d034321f52c400318b2ab2eb18b069137806f6c0ede367fe765f8811a7f.mp3	Pile the coal high in the shed corner.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	a8bc5398eb1b53f96ffbb0873decc8ad5b29e8a1f024aafee7d9ada4abefbfe256cae31567001252fa5f97243a2477300919692c3cc46f175295b9ad6fadef10.mp3	The scientist wrote her paper.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	7ba995b84b903306e594e8b7e363e3051765e8ded55ce5e8690cc145820a39671d84bc0f9eceaff1455fba0a9406ca5102d0c1678f99125dcbb851403572fa6f.mp3	Diabetics should always keep a syringe of insulin handy.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	b59f246fad74d65ddca64f8cd29592eb3395b3db83fbf8c8a1278f91486385a25b9fa1841422963ef482202d7786e49e3dc64b5dfe5d02fdeeeabda2e1e72e68.mp3	Those last words were a strong statement.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	38ad00913e96ecb4fa4348737a7bba9eb61dd040c291bbba4503b028844b8ce2e9a5826cb56b622590f4b00713175a2bc755e240b382e910403c88336331312d.mp3	The chair looked strong but had no bottom.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	28398cf5640bea8b0f073b87de32744c4fe870504a1ed2bd8d91309b14746f53d6b244a1404f78dca18ccbf9c6fdb21b3401327a979fae5d965f97b9b9834e9f.mp3	Lifes trials may be hard to bear, but patience can outlive them.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	74b6fbcdca8463d3c48ca9b84e051af62fd3d1d1c2b1fb57749d871b95ad885eea200ee6c68f23f0034f9529c52122af3553d5b53950011163c051e6f1905d2c.mp3	In colloquial language the term Yankee is used for U.S. citizens.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	045f47290b5f07fb27a3c79c6209e56e54f7b7035c6e9b163e7b85ccf74e14a31f20ffb8e2fb2eca7fd79812d3ddd36e4b20ab5abf917d9c04d20efe5bbf036f.mp3	Fair words butter no cabbage.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	69f635e1d9b9f93803afa2c8134ee25fe068500e534f339bf291a613b36f1ffb0fb660fdbeb5224c71f69a30f757bc81b61bb5cfd07096837e0ae382968f7ca6.mp3	Disregard my last statement.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	7a15b1248b7bbfbb2618ce7f9d541b7d99c4ef788c5618feda26a2cd5152d6a20c5fa039172ad396e8284cc39fcd5b6d9febac316d5f013e998e0b2828d07ed4.mp3	No, of course not.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	b5c658d3d73bb5111435d251927d9d73d2c059169e33559a24c84a20b798d10ebb4f0456ef6e6eaeeaf82bf2d036f5985f580630a4c510f6d50f701a2e82dd3b.mp3	Out of sight, out of mind	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	f9c0bb9fc66ac1d82ba114ef269ae34395d32ec18d726d83467a77395198acae1be7156aade8b0e6aebbb592b7035f2c7be29c29309ce5a7c0ddbed53450933f.mp3	I want to see her.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	a8244f8743a8e9e82ba70285b6e6ba846b3cfef362f0f9b006de881e835e9e0b827a6244e332797d3349b3d1961e9d0ffe0d0bed1a909bd3d0a268e2e6083d43.mp3	Asymmetric cryptography uses pairs of keys.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	38997e2dbb0ebed094a494fac923df227abd4e45e2c2b98b117d49a0672c31302b98b94180edd619f85218d2b19d44ad97d7fc651e13977ade77c73a71294afc.mp3	"""Cheers mate,"" he said to the driver as he left the taxi."	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	1392622c0847bae337d17ae71a21112f4d2c5ddf2a8ea199acb5c35e0a8c2568c9a9de5916feb872480fd75eaca408f6a30ef0eb1f898e7ef5f0f61557a8117a.mp3	Love sees no faults.	0	0	twenties	male	indian
d37a9832cd2ce50b0e47107fb3125eb180f08868887619d15f10ae10ffc2a77fe3fc6e5e8325b7f618efe8d6eb08343f1c4ace94a37225f5abd03dbeee9b88be	4529930a8c14fabb0e0415759d5b70b60841a3c2f3863dde56764cd70aa063c0c0094e0ab980a090979bd598ed79bab9c0ecc534e48cd1cdaaa9a9eb82be07ea.mp3	Spirit animation Spirited	0	0	twenties	male	indian
694ba5b3eaa9534cff6262d2a7670b819f3480055921560167dcef1ec420495cbadf70cfe4f9338fccdd26044e38792f2cdaccb918420e209abdbb88a0a58b7d	2340e2316a26ea4006352330f2b7fda1be9719cf3494af95694ba9dbc09d8b144cb5b6b11eff0a08f2e04c2cece99c4c6d36fd6bd1f7c422fe2df9a93ef4351f.mp3	I can learn something from the desert, too.	0	1	teens	male	indian
694ba5b3eaa9534cff6262d2a7670b819f3480055921560167dcef1ec420495cbadf70cfe4f9338fccdd26044e38792f2cdaccb918420e209abdbb88a0a58b7d	536e44f9b122cebb214f0f0f3f5b1b8cc330f5bfe3865a4bd3036b1e9003c6640eb97d0bd4a300caffbf003af5de3eabc201b9570353b7a34c45b43bb6210ebb.mp3	If a person is living out his destiny, he knows everything he needs to know.	0	0	teens	male	indian
694ba5b3eaa9534cff6262d2a7670b819f3480055921560167dcef1ec420495cbadf70cfe4f9338fccdd26044e38792f2cdaccb918420e209abdbb88a0a58b7d	2d62fdd53de2ea3b885392325b0384918f63ef3e61a4a91119dd37ba20078a327401e49917c95d3586cf9afe5b66b43d41b3ba347a68f1d82f4fcf661cc355ec.mp3	And the falcon then nourishes man.	0	0	teens	male	indian
694ba5b3eaa9534cff6262d2a7670b819f3480055921560167dcef1ec420495cbadf70cfe4f9338fccdd26044e38792f2cdaccb918420e209abdbb88a0a58b7d	380704d526a4eccfe22db7131caeefac9e8894dacc113d2db72d9412a3a86e243a785f09763b45492800c7475db8faa73071487c8d1e00c19bc0231e1a8eb40a.mp3	The boy was surprised at his thoughts.	0	0	teens	male	indian
694ba5b3eaa9534cff6262d2a7670b819f3480055921560167dcef1ec420495cbadf70cfe4f9338fccdd26044e38792f2cdaccb918420e209abdbb88a0a58b7d	504142c392b45edd81850058b92e7b3bb34b4c797ea7745f7cc0892fb569156d2c4c28f0e97e90a7d94a21f389fb121bb9e0fdc5117eb27a31ecb53eb1f8a2ee.mp3	have trusted more in your love for Fatima.	0	1	teens	male	indian
694ba5b3eaa9534cff6262d2a7670b819f3480055921560167dcef1ec420495cbadf70cfe4f9338fccdd26044e38792f2cdaccb918420e209abdbb88a0a58b7d	e5bf8ffd37060837b486b32561b87824fec78344cfd11e73b58e5780795265ee8c1b5a3708ab15f0a79e0d4fa3f9bbe1737c549d0d63823ec76eec0aa39262ef.mp3	"""Why do they make things so complicated?"" he asked the Englishman one night."	0	1	teens	male	indian
84d5d9cb36265b618ebfc9213c0da0a590ebf4ba02b2b2818e7f21e70440deea1a7b5257294e023983739934599fe6218164e1ce01e19b87df6cc0dbf470183b	ba28662a200040ccf9439800e29998c84c2c8bf1b56479ede01e26eecb22dfe93501dfd178cafbdc0af43a91e4878b7a34015cd15b0742c9a7898c1fa26ef538.mp3	"I'll send you a box."	0	0	sixties	male	indian
84d5d9cb36265b618ebfc9213c0da0a590ebf4ba02b2b2818e7f21e70440deea1a7b5257294e023983739934599fe6218164e1ce01e19b87df6cc0dbf470183b	1755e6e008954938bae20d988e986871920228bff06acbf36e7e02fee93d3cb13f0c5ab9995239450f7130a264a58ebd6941628dc4d57c30b58f828ccb3081ad.mp3	"I don't blame them."	0	0	sixties	male	indian
84d5d9cb36265b618ebfc9213c0da0a590ebf4ba02b2b2818e7f21e70440deea1a7b5257294e023983739934599fe6218164e1ce01e19b87df6cc0dbf470183b	3df6ff34c11790ea2cd572126dd2113d795e08971868a31de6a741c6691c25caa4913d7cc91451510679e9fc2d6fb6c764021590f78b7379c153dc9629a4484f.mp3	"You can't kid me!"	0	0	sixties	male	indian
84d5d9cb36265b618ebfc9213c0da0a590ebf4ba02b2b2818e7f21e70440deea1a7b5257294e023983739934599fe6218164e1ce01e19b87df6cc0dbf470183b	d20e2fbd6ce318d7574d5fbc31affc69dcb2ef6f2244a94e68c17a3cd1195d5904d5bcae94af8694a6179ad3c138559a1ffa85b64e2886ecf8bfe02cc3719067.mp3	"The Taylor Jean movement isn't dead yet."	0	1	sixties	male	indian
84d5d9cb36265b618ebfc9213c0da0a590ebf4ba02b2b2818e7f21e70440deea1a7b5257294e023983739934599fe6218164e1ce01e19b87df6cc0dbf470183b	9a76207826473351b261a83a3569291ef6880715208dc548847f2bd5e7e6d54b7853aaf7a0f89e3878d03f6cac26a826b1dceed8095ef837485ff7407023ab83.mp3	Earlier this year, we found a really nice place near my office, and we moved in together.	0	0	sixties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	51557e333ae91834625bbaeae7f2d8863cc1ef553091c0aaca7de8a626c806696c4ac33d2dbb983ec2c3602aae837c6fb7cdb2f440f0d038b5bce6e92a7dcee0.mp3	The dragon breathed a stream of fire thirty feet long.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	e1a1a3e9f62284dcd197f9440497f1cdceefed7cf2235b5caf2e073a94921bacddedb808fdef67bc1bffa0147817fa6a13be0b278b38189ca82112e06d9534d7.mp3	Wikipedia is a non-profit organization.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	bbd575166f7d12d09a91a119bc649dc452ca4e643ace2c3904380c19cdc9121d89865ab797e68ed8926942f6529ab004157f1a65939ba50b8af6723f91f6b0d0.mp3	"We're not allowed to export our goods to Afghanistan, due to the embargo."	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	0bfe66111576c31f6eba33e4db16761daa964b337d9af594432c95c865dc565cccb7a7d0df5bfbe92ab3782a91c1835570f44b261a9ffe211b470e82a01f565e.mp3	Every one is king in his own house.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	0e217edfb0dbed534c4f930495d0a0ede1eafb5891e253eee9fcda1596e86d68608764cac1a1dba198fc8104aebea433d4f3f6bb3e7b79158eee17dfe28bc22d.mp3	And so do I.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	f62aeaa79812a4d3ff33f495acead9773ed6095b628a54d90d7d0ce610d49f06323d25457e13d18e6c4e106b6740109ab9029389acd077f59b67940da59a4c2c.mp3	She made no reply.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	d8c67df60e1d7bba5847de90f329900da1a4ff6b8f1cd2c7b4bbbffb2cfe163b6de520c6bbe89841179a7840dd3fd93df66e092868a87484f5476a13c246732a.mp3	The old lady took her napkin to wipe the drool.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	235744c9192adc0218b86d059ddd401b6440ec927695ee62c34fafd925ce4441d3b384aa998a0c594657925bbb94a6a9fcd86eab3081edab09972102a8a887b7.mp3	An elephant never forgets.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	aaaadebb3a659954d381427da0b52141fff9f08e27bea3c1f7038b16e12eeff479dc66f6452e6e11725d5dc36a325d0ba47d7542c429464ad7349bd9bed155e0.mp3	Thin rolls of paste prepared of flour, cheese, yolks of eggs, sugar, and saffron	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	56bb42c8c7ff491b02b2ee6094b761aa0168870fe08bf692e4cb90c5e846348fcc971d6c170770ac0f739e3ca8978bf38e047e46da347a23a270344b2e2665ee.mp3	If wishes were horses, beggars would ride.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	a16563dca4636aab1a15238c4cf13b60a3b52b4ab1349c2034d483a925830ea64d3bc76718099c8c671e181ab19338f94c872b23822b39b42336e4d65920e44d.mp3	The fort was a secure structure.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	7e99b876605c44864cc82df607ca8d2516e0e2734ba8a81425efb1cf981d9b6a1e16d0e7bd443f11a1c8246fb4116cbfd34883630fc05738ec2ac281e5b7940b.mp3	Did he say anything?	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	7c1eb6539bb9895e4b03352086e75a6bffb493a2493c9614432c1a656b8c2ac84d5cd86ca127dd4f80470d5712702b8217b3508e24e89d70534540dafff531c9.mp3	Oscar is dancing foxtrot together with Clara.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	c69ea2802b93fd40e1e291e694f64ccbbd887338c836beeeeb4dcd81c1d649b8458cb872206493865cd619a66589ba019f15a0bf1e52b30fa5d239f770afd01b.mp3	The swimming pool was full of chlorine.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	1c21212670379780d22552fc6c2eb3f8cb23b9ee483e71881ed74d5b55f683af9eea6aa787308270d6b96afad143e520da6652bcc83bccab50264bcfa8909070.mp3	"One man's meat is another man's poison."	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	4d68fa0fc2f81ec8a0b91143d60a18f481a0918ebde38bc5ef42f91a3fe2e839ad4a0cd6712390a3e81dff916f4e77f94e531ab3e50c5804fda4b8f945eaf4f2.mp3	Shake the dust from your shoes, stranger.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	e0322942c336af0078c643796286bf37be3644fc3a7d3238e67ce9d5ea9e9ba38b2bd772ecca75d418ee301ee9ce70982f690db911ae6a80832f4de4bdf558c3.mp3	Only a few meters away there is a bus station.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	03e6e603901a7af91fc746a082e4fb2b060f16ea2047f57b01ffb9a34cd911c970f5700fdf1a7a257d1752b8c2fbf6d242631f75f31a2773b876432c17b13d95.mp3	No, I asked Pamela and Mark for directions before I left.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	d407eab8de57e8173807581ad06eca976364a919390d957b9032745a97d632784110024c4e756a83bf2e0d95e7ecf776f29c88a4f2d5baa46d61e4128c0da096.mp3	Choose between the high road and the low.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	47144277ce3d3785c32dcc85ff1346788879f1d2c1c5f5465a1f09a82512f2d9b24e6ce0c89166a27baed4b45e3f1df0bc86868ce31bf26245309ec6a16b9584.mp3	That is a lot for such a small task.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	1fd30d011e44afcc7fb603bed1abe6811ef6c645603227c557cbc3d26d8697e0f90e3976545355be3d71d17ce2989528715872b8fdee4fbe1133faa356c491c0.mp3	Some tin and a soldering iron are laying on the workbench.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	2b4188b7d863a9e77c298e6af32ef113fd5d3534b3f62d57af31616247cd9aa45987dd6208418ced5632282dd2736cd6039f8773bf168eaac88da47fb6f542d9.mp3	Many a true word spoken in jest.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	ce7b46a0ab0887733bdbdd5dc36fc628cddc856f171a12eb97d3ea84c3aed34d588b7061177f52adedcb38579bb8f68e583d18a21c0de675b7cf70346781c6bb.mp3	Ignorance is bliss.	0	0	twenties	male	indian
ef0c06fab4b33b1395e611670ca022f49627fcebb3fbe07712b89492322f101bfbc66ce692b85174edd7b8a5a481d554983d86a7f6a66697004e844523d3c070	3816b64f236c75909d37fab5fa88951962990f0b0625096cbd2f7f73863da4a88b7d042aab77767e15b914596a2a31fe63327c1244c2df4e09abbcf613b21c95.mp3	That is all I have to say.	0	1	twenties	male	indian
d434839ce47306ca7de59f73f9552ea1e19d1b5d7cdd231ec5d6f32d54363e6d7b73be947c89f713c0081f319aaee9e8e0213b3b0bd487ce7bcaaf87dfc1ee72	8d97382f8d430b4a69cc114b39715ca8a5039ba7510c1698ae5ac7270fb8503c4f60cc9c18b239241a7a995487d7642dbf72a0169ad9feb1caab3bd4578c7e52.mp3	Nobody knows how much ammunition the military has in its checkpoints.	0	0	twenties	male	indian
d434839ce47306ca7de59f73f9552ea1e19d1b5d7cdd231ec5d6f32d54363e6d7b73be947c89f713c0081f319aaee9e8e0213b3b0bd487ce7bcaaf87dfc1ee72	877373179b70af450517e2a3606637dd06943b84777a302ea27942943f6ee127e90301f8f7bc3d2aa3b6fb7cb324bf3423f66396e4e21308b83bd0488a9c5f1d.mp3	Strong cryptography can prevent a man in the middle to read a conversation.	0	0	twenties	male	indian
